LECROYWR6050,13141,Histogram
Segments,1,SegmentSize,100
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2002 18:37:20,0                 
Time,Ampl
-0.002808,0
-0.002788,0
-0.002768,0
-0.002748,0
-0.002728,0
-0.002708,0
-0.002688,0
-0.002668,0
-0.002648,0
-0.002628,0
-0.002608,0
-0.002588,0
-0.002568,0
-0.002548,0
-0.002528,0
-0.002508,0
-0.002488,0
-0.002468,0
-0.002448,0
-0.002428,0
-0.002408,0
-0.002388,0
-0.002368,0
-0.002348,0
-0.002328,0
-0.002308,0
-0.002288,0
-0.002268,2
-0.002248,0
-0.002228,1
-0.002208,0
-0.002188,2
-0.002168,0
-0.002148,0
-0.002128,0
-0.002108,2
-0.002088,0
-0.002068,0
-0.002048,4
-0.002028,0
-0.002008,5
-0.001988,0
-0.001968,5
-0.001948,0
-0.001928,7
-0.001908,0
-0.001888,15
-0.001868,0
-0.001848,18
-0.001828,15
-0.001808,0
-0.001788,22
-0.001768,0
-0.001748,13
-0.001728,0
-0.001708,38
-0.001688,0
-0.001668,34
-0.001648,0
-0.001628,45
-0.001608,50
-0.001588,0
-0.001568,63
-0.001548,0
-0.001528,57
-0.001508,0
-0.001488,77
-0.001468,0
-0.001448,89
-0.001428,0
-0.001408,66
-0.001388,0
-0.001368,81
-0.001348,48
-0.001328,0
-0.001308,65
-0.001288,0
-0.001268,47
-0.001248,0
-0.001228,46
-0.001208,0
-0.001188,29
-0.001168,0
-0.001148,20
-0.001128,11
-0.001108,0
-0.001088,15
-0.001068,0
-0.001048,4
-0.001028,0
-0.001008,3
-0.000988,0
-0.000968,0
-0.000948,0
-0.000928,0
-0.000908,1
-0.000888,0
-0.000868,0
-0.000848,0
-0.000828,0
